instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
150329,empty_field,Top-Shelf Words (Jfl 2009),3rTwy60uyYG60J1AKWt6wP,15,0.849,0.593,-1,0.776,0,C#,0.934,-12.925,Minor,0.943,108.868,04-Apr,0.116,Comedy
190699,Lewis Black,Multitask My Ass,1Cu3MCxugh9oia9betnm8i,21,0.545,0.518,271038,0.63,0,G#,0.39,-17.768,Minor,0.949,87.85,04-Apr,0.238,Comedy
25809,Tenacious D,Hard Fucking,2axAqRd2SSKmbA6fTuoRzM,37,0.803,0.78,35587,0.266,0,D#,0.174,-17.777,Major,0.954,74.27,03-Apr,0.883,Comedy
168363,Mitch Hedberg,Arrows,1Y0l1nt2DjjVL741o00u0i,34,0.821,0.437,145187,0.856,1.01E-06,F#,0.706,-11.283,Major,0.936,76.799,04-Apr,0.187,Comedy
74289,Ryan Singer,No Limit Lifestyle,5XheHbPvouvFpUCNeZhG6b,12,0.804,0.687,184080,0.229,0,F,0.761,-20.555,Minor,0.932,?,04-Apr,0.535,Comedy
111318,Chad Daniels,Anastasia Seabiscuit,4WZnMPFHUj3v5BIrlPgffZ,26,0.708,0.68,94720,0.818,0,G#,0.622,-8.723,Major,0.916,86.087,01-Apr,0.455,Comedy
77677,Comedian Bob Marley,"Fat,Dumb and Happy Birthday",3Q13H08h7Oz99laDXhGbA2,16,0.812,0.592,113013,0.916,0,E,0.958,-7.594,Major,0.574,112.502,04-Apr,0.592,Comedy
153084,Tenacious D,Classical Teacher - Spotify Commentary,6nLA5rMI1aeRHgIs492ftF,20,0.87,0.643,31480,0.201,0,C#,0.134,-17.693,Minor,0.95,160.134,05-Apr,0.597,Comedy
42555,Jim Gaffigan,This Look,20E9JE3J8dHNDj9saOeNgu,33,0.813,0.547,121409,0.876,0,G,0.765,-11.129,Major,0.96,81.164,03-Apr,0.23,Comedy
190841,Aziz Ansari,Harassing Harris On Facebook,5MS3LTJ8zXkxMobDgFhvMC,37,0.871,0.69,239360,0.652,0,F#,0.731,-7.287,Major,0.943,?,03-Apr,0.408,Comedy
178321,empty_field,Depression,65k11si4WJPHULRJv0L0y3,19,0.826,0.513,-1,0.821,0,C,0.719,-7.49,Minor,0.918,85.472,04-Apr,0.543,Comedy
74464,Chad Daniels,Inter8shul Rel8shunz,4h0igWYayzteBtSNpWYQ9h,29,0.587,0.616,321829,0.829,0,F#,0.594,-7.661,Major,0.861,?,03-Apr,0.432,Comedy
152719,Artie Lange,Parting Advice,5Lu0vv78RmKZeBPpP1N8za,18,0.685,0.443,108370,0.91,0,C#,0.316,-4.684,Major,0.695,108.152,03-Apr,0.393,Comedy
142439,empty_field,I Live In NYC,1qFUW7M1FXEKU5g5tqIZH3,30,0.992,0.658,39453,0.146,9.72E-05,A#,0.314,-21.335,Minor,0.924,117.688,03-Apr,0.717,Comedy
127437,Ryan Stout,Prologue,6q2lHtQwscJJn2gGuv6wdo,20,0.686,0.54,140893,0.83,0,F#,0.962,-8.832,Major,0.943,62.8,04-Apr,0.31,Comedy
177759,Rodney Carrington,Show Them to Me,77Fkr9WcGSBBHzQy8jywDg,24,0.686,0.463,-1,0.406,0,G,0.283,-10.076,Major,0.0637,92.58,04-Apr,0.484,Comedy
209146,empty_field,How To Rob a House With a Dog,19Mp7IvFfaWu4LDBsxon4P,18,0.725,0.602,128170,0.612,0,E,0.927,-10.147,Major,0.933,50.689,03-Apr,0.512,Comedy
101978,Kevin Hart,Does This Make Me Gay?,11t59LqOhOEG40yqALXZon,38,0.85,0.551,391267,0.88,0,D#,0.365,-6.886,Major,0.95,79.92,04-Apr,0.213,Comedy
166829,Robert Kelly,Baby Incident,5eXxOgKFZ5tGVsXNrhgcyC,12,0.825,0.478,249326,0.683,0,C#,0.747,-12.023,Major,0.903,?,05-Apr,0.747,Comedy
164493,Kathleen Madigan,Nessie/Aliens,7LZN7FkxHZk6maiN6NdI2i,19,0.857,0.584,137133,0.598,0,F#,0.705,-11.34,Major,0.941,84.969,05-Apr,0.493,Comedy
116427,Pete Holmes,KKC / Sven Diagram,3daiwiSBTssZrnu5RQmPmD,28,0.869,0.421,110573,0.879,2.47E-06,A,0.79,-9.24,Major,0.927,59.12,03-Apr,0.392,Comedy
93439,Gabriel Iglesias,The Crocodile Hunter,3vzAoaGvVA7UFaVuGjUG0p,36,0.89,0.578,134787,0.705,0,B,0.898,-15.574,Major,0.931,?,05-Apr,0.461,Comedy
204229,Rodney Carrington,Buying a Fake Weenie,4M5Mnz9ORqaMMUAgKtv3bI,24,0.649,0.516,198440,0.684,0,C#,0.697,-14.945,Major,0.955,135.706,05-Apr,0.305,Comedy
98813,Rodney Carrington,It's Too Late,07vuwwN0uVGd4vxXyzlYRj,22,0.226,0.587,-1,0.391,0,C,0.109,-7.649,Major,0.0278,77.763,04-Apr,0.246,Comedy
123288,Chad Daniels,"Dad Can't, Probably",0I1IG1P5N36ni6AhNjtCH1,40,0.87,0.574,216827,0.742,0,A#,0.763,-7.898,Major,0.893,79.458,04-Apr,0.668,Comedy
164176,George Lopez,Socoro,2Uy2p6tkVLj6vaVznKpNCs,13,0.828,0.545,-1,0.403,0,C,0.966,-18.066,Major,0.927,49.114,04-Apr,0.375,Comedy
25361,Jim Norton,Slapping a Gal with My Cock,4SQbqOk1M2fW6TOOEF3QQW,21,0.841,0.481,115613,0.766,0,D,0.777,-11.464,Major,0.943,79.531,03-Apr,0.424,Comedy
166414,Christian Finnegan,Old-Timey,02JkRMZZkbkghL6w4Jb0aO,23,0.88,0.622,104520,0.735,0,G,0.856,-11.634,Minor,0.941,?,03-Apr,0.308,Comedy
123926,Frank Caliendo,What Was I Thinking Clones?,79BfaYJzuQbcRupNKVGXVR,20,0.805,0.585,344600,0.896,0,C#,0.945,-12.111,Minor,0.932,117.701,01-Apr,0.0819,Comedy
142586,Bret Ernst,Waiting Tables,4VLOxZcEfIroLycxjzeO0a,12,0.874,0.537,-1,0.623,0,B,0.941,-8.705,Major,0.955,192.32,04-Apr,0.506,Comedy
179566,Rodney Dangerfield,That's Show Biz - 1966/Live At Upstairs At The Duplex,1J5rHMEvQFpM07iLULi48A,20,0.915,0.524,244587,0.596,3.51E-05,A#,0.713,-17.293,Minor,0.907,106.953,04-Apr,0.601,Comedy
148387,Brian Regan,Flipper & Gentle Ben,0dnGgP0gyL1W0jfZBsudJX,33,0.798,0.513,-1,0.569,4.86E-06,D#,0.878,-14.377,Major,0.906,?,05-Apr,0.334,Comedy
184734,empty_field,Step Parenting,5TAzb1CJGxPsZr6x6AxN4x,14,0.763,0.629,245000,0.358,0,D,0.945,-15.609,Major,0.949,?,05-Apr,0.647,Comedy
70186,Doug Benson,Meth You Up,6h0LLmMVZY108wNzD5UM6O,15,0.834,0.534,118720,0.858,0,C#,0.726,-12.938,Major,0.944,80.982,03-Apr,0.268,Comedy
195214,Redd Foxx,Say Hamburger,35ZobdJK28ivwmMgyubZak,11,0.951,0.546,252067,0.617,0,B,0.817,-11.528,Minor,0.877,80.17,04-Apr,0.661,Comedy
125389,Matt Braunger,Koko Mad,28q8XYvQtuRtTnkZoKBTB1,22,0.765,0.659,175473,0.614,0,D#,0.95,-10.744,Major,0.948,?,03-Apr,0.508,Comedy
160350,empty_field,Dog Stay,0rX4YStqUt1k1VEBe1U4HJ,28,0.83,0.387,207880,0.948,1.94E-06,D,0.86,-11.635,Major,0.919,82.07,03-Apr,0.0388,Comedy
31313,Jay Mohr,The Couple That Hates Together Loves Together,2xM3dq0jA11lIOAa4zj9mE,17,0.861,0.626,191883,0.525,0,F,0.884,-18.323,Major,0.931,124.451,03-Apr,0.335,Comedy
101321,empty_field,Who's Your Daddy,07pJdL0L9XDGW0HBj0rIS2,13,0.818,0.552,155560,0.655,0,F#,0.943,-12.666,Minor,0.958,?,01-Apr,0.343,Comedy
178097,Bill Engvall,What's Your Latest Joke?,3Sjxxgj4P3mWJPsAil7h9q,12,0.837,0.465,252147,0.935,0,E,0.968,-8.004,Minor,0.96,68.294,04-Apr,0.0893,Comedy
77850,empty_field,"Birthdays, Challenge, Cambridge, Noodle Gift",3EIaMTBMRM42nbEROLg7cZ,22,0.896,0.515,351560,0.716,8.11E-06,A#,0.655,-15.113,Minor,0.871,119.759,03-Apr,0.437,Comedy
214014,Richard Pryor,"Monkeys - Live at The John F. Kennedy Center For The Performing Arts, Washington, DC, 9/3/78 (Remastered Version)",5H9r96kiZyXN3n7c11XE9E,14,0.869,0.525,245707,0.88,1.09E-06,F#,0.942,-11.984,Major,0.953,142.516,03-Apr,0.193,Comedy
183324,empty_field,YOU WILL DIE,0MGxVYhrX4F94A3bTJ87ph,12,0.824,0.443,262217,0.862,0,C#,0.69,-6.999,Minor,0.929,62.7,03-Apr,0.39,Comedy
206044,Louis C.K.,Being Single Again,3ohLnESFgYACPMCkoTOzqE,42,0.761,0.464,426560,0.973,0,D#,0.915,-4.986,Minor,0.934,79.643,04-Apr,0.205,Comedy
209292,empty_field,The Gnu Song,3TmIn0y9q2BoVNc2bNdVGP,22,0.806,0.535,186000,0.317,0,C,0.7,-21.686,Minor,0.869,58.308,04-Apr,0.521,Comedy
105484,David Spade,The Backflip,7AjjrmLLbP6orVgzFZTOWK,19,0.786,0.562,217755,0.849,0,E,0.785,-6.73,Major,0.932,90.295,01-Apr,0.432,Comedy
104476,Steve Martin,Rare Bird Alert,5FeLXUPPspRsa7cDKheHX5,25,0.775,0.525,159827,0.795,0.126,D,0.112,-5.999,Major,0.0378,135.66,04-Apr,0.774,Comedy
62159,Mike Birbiglia,Orange Asian Tigers,4h1oxHwo7BD2Yjv4g6WQ42,30,0.901,0.578,210467,0.637,0,G#,0.87,-12.146,Major,0.939,124.347,04-Apr,0.445,Comedy
83301,Jeff Foxworthy,Out of the Gene Pool,6KmrSbEfOutsDhFt1UWIVP,26,0.71,0.646,210040,0.768,0,A#,0.698,-9.999,Minor,0.93,113.992,03-Apr,0.326,Comedy
144029,Tommy Ryman,The Cable Fell out of the Sky,6UQlVa1Czvd3F1Ply7xhdF,25,0.728,0.64,-1,0.731,0,C#,0.682,-7.457,Minor,0.902,73.829,03-Apr,0.598,Comedy
155060,Doug Benson,Super High Me,4tO93FtEpqdVA0b9RXK4xI,14,0.631,0.587,-1,0.724,0,A,0.939,-7.726,Major,0.942,83.092,03-Apr,0.49,Comedy
153058,Matt Braunger,Bachelorette Parties,4EHv5m2D0zDYYAu4xZoYwm,21,0.875,0.615,243080,0.828,0,G#,0.659,-5.976,Major,0.88,88.285,03-Apr,0.434,Comedy
148728,Bill Hicks,What's Wrong?,4zvfgpO3ZUsBXKg2Ikw6D9,13,0.923,0.634,113307,0.815,0,C#,0.687,-12.298,Minor,0.907,95.329,04-Apr,0.416,Comedy
34934,George Lopez,Learn From Your Mistakes,48ylCyEew76aaRcfSFyS9o,25,0.836,0.428,162189,0.818,0,C,0.718,-14.985,Major,0.909,90.05,04-Apr,0.0563,Comedy
183259,Jim Jefferies,Is That Illegal?,58qOzrycmuvrJjqv7wMnyB,33,0.922,0.576,-1,0.872,0,F#,0.699,-6.528,Major,0.924,120.77,04-Apr,0.2,Comedy
79955,Whitney Cummings,Facebook,5A0aUvnfAEcmUx3hoXjI8R,18,0.882,0.463,-1,0.939,0,B,0.953,-2.975,Major,0.515,?,04-Apr,0.544,Comedy
85087,empty_field,"Caplets: March, 2014",4ugM6HK7IMyiej9L4SzGG3,15,0.865,0.589,451274,0.463,0,B,0.945,-14.1,Major,0.943,99.497,03-Apr,0.529,Comedy
140904,empty_field,Do You Have Mesothelioma?,08YfpkxGaSOlEBcwlSOFeY,11,0.857,0.608,218635,0.494,0,C#,0.174,-17.877,Minor,0.927,116.966,04-Apr,0.387,Comedy
180373,John Caparulo,"Caplets: April, 2014",0KoqGhlIE6z7Wyil2MN0xh,14,0.832,0.562,475860,0.345,0,D,0.951,-16.321,Minor,0.947,86.697,04-Apr,0.558,Comedy
74330,empty_field,Stereotypes to Music,10ASBwZsp7oUUDsJEYz3uS,14,0.789,0.616,338053,0.922,0,A,0.695,-11.242,Major,0.932,98.157,04-Apr,0.156,Comedy
135609,Jeff Foxworthy,I Don't Want To Be Single Again,1kpt1wiKwTRf8Ex1UeFAPJ,27,0.753,0.493,510027,0.683,0,C#,0.968,-19.243,Major,0.938,81.964,04-Apr,0.111,Comedy
88298,Andrew Norelli,G'n'R N' Tatts (Live),0qpSvzE0Rws3gVZNZCf04v,19,0.773,0.541,263485,0.769,0,C#,0.607,-10.502,Minor,0.924,98.828,03-Apr,0.535,Comedy
132938,Matt Braunger,Hi Portland!,65zmTjikqfSVGwWoF729KC,23,0.51,0.538,-1,0.874,0.000212,C,0.694,-9.281,Major,0.932,68.91,01-Apr,0.0862,Comedy
43509,Donnell Rawlings,Incubator Baby,2CtSZJljAs7oxbhGeYaPQT,12,0.944,0.441,161504,0.901,0,A,0.263,-9.185,Minor,0.851,123.067,04-Apr,0.464,Comedy
78908,George Carlin,Bodily Functions,16mWMgcGZoxzm9KcHUTPOw,12,0.833,0.417,344200,0.439,1.03E-05,B,0.711,-19.64,Major,0.687,?,05-Apr,0.258,Comedy
191428,Gilbert Gottfried,"Suppository, Hunter and Bear, Get Off My Back, New Jersey",2um85X49bGrGwYbscIGJKy,14,0.815,0.346,168373,0.868,0,F#,0.956,-13.082,Major,0.575,84.357,03-Apr,0.598,Comedy
79509,Orny Adams,"'The Future', Customer Service, Outsourcing",2Ig1hAuqb0dsBJ20cRd6EK,11,0.772,0.548,-1,0.892,0,F#,0.971,-12.463,Minor,0.818,86.569,04-Apr,0.394,Comedy
42068,Juan Carlos Escalante,El Presidente,2xCZG2SDr0kLzOCHYM2UpP,24,0.789,0.643,-1,0.39,0,F#,0.672,-13.775,Major,0.908,96.432,04-Apr,0.732,Comedy
141133,Carlos Mencia,Nobody Can Take A Joke Anymore,4jqzcbuIhInfosaOu8DDsX,14,0.776,0.499,535027,0.864,0,C#,0.626,-9.271,Major,0.941,118.554,03-Apr,0.342,Comedy
88776,D.L. Hughley,Weed,7aJ0YosyJ2ARdFnQxAFffF,27,0.847,0.501,-1,0.957,0,D,0.69,-7.731,Minor,0.914,131.763,05-Apr,0.0901,Comedy
191413,Mo Mandel,Hand Jobs and Poodles,4mGd7DLgtmep9Xsl3sLegp,11,0.856,0.677,275271,0.721,0,D,0.702,-11.899,Minor,0.952,81.511,03-Apr,0.447,Comedy
38824,Alonzo Bodden,"Democrats, Republicans, And Spongebob",6c4li8mkbf974cp0fVDJ58,10,0.798,0.592,92917,0.658,0,C#,0.89,-10.502,Major,0.939,139.829,03-Apr,0.588,Comedy
94063,The Toilet Bowl Cleaners,Poop Party,6Qm0aZxbQsyRiV29xLLAI1,14,0.0122,0.608,108033,0.466,2.99E-06,C,0.0964,-13.665,Major,0.0929,130.165,04-Apr,0.771,Comedy
202786,Sam Kinison,The Butt and the Bible,6yyutFC7zZminBtKEUE2Bd,14,0.842,0.543,-1,0.578,0,D,0.755,-16.068,Minor,0.886,86.427,04-Apr,0.277,Comedy
61735,Artie Lange,Mental Institution Scrabble,7kLWq3Z9XSs8cHTLB9nl0w,18,0.7,0.506,-1,0.921,0,E,0.962,-4.743,Minor,0.906,60.201,05-Apr,0.606,Comedy
49337,Eddie Griffin,LeBron James,7nifNyg6rF6abgtg8MG0D6,22,0.887,0.521,197440,0.865,0,F#,0.873,-7.769,Minor,0.919,103.152,01-Apr,0.187,Comedy
139227,Chris Hardwick,Nurses,6GieREfg0qAJImnDAcMSfD,26,0.795,0.631,-1,0.882,0,D,0.433,-5.916,Major,0.902,104.144,03-Apr,0.429,Comedy
130783,empty_field,Love Songs,4qg6sfkLsb2Y1uQlga537I,26,0.81,0.645,241520,0.598,0,F#,0.834,-9.844,Major,0.939,?,05-Apr,0.54,Comedy
71692,Jim Gaffigan,Hotel,3VKBb6S0PDhdkU6LyxIMVV,35,0.891,0.501,404147,0.935,0,F#,0.906,-6.988,Major,0.96,55.264,03-Apr,0.291,Comedy
177339,Tom Papa,Big Head,46ReZjLTWpWQo6U7g3m2Qg,14,0.837,0.442,72667,0.917,0,G#,0.834,-9.436,Major,0.805,84.049,01-Apr,0.415,Comedy
58849,Rory Scovel,Breathe,1srZuICifyjt9Yg2DA8Mkj,31,0.841,0.603,533560,0.685,0,A#,0.726,-9.394,Major,0.89,111.787,03-Apr,0.573,Comedy
133547,Comedian Bob Marley,"Honolulu, Hasselhoff, & the Fun Wagon",5KUqOPw4NVwvnNo1njCtq7,13,0.906,0.511,-1,0.88,0,F#,0.849,-8.561,Minor,0.895,91.637,03-Apr,0.4,Comedy
206897,Christopher Titus,Sweet Willy's,0vSvNRFQ52MoUgwVd8n7P7,25,0.884,0.564,-1,0.945,0,A,0.868,-6.399,Major,0.928,70.195,04-Apr,0.319,Comedy
88459,Nick Di Paolo,Nooses,5XMBw6fsu9PgubB20juaK3,13,0.827,0.569,-1,0.677,0,A,0.738,-12.971,Major,0.915,137.672,04-Apr,0.694,Comedy
21661,Pablo Francisco,The Gym,3T78MuPw5YYeSD6sgzEvGq,16,0.839,0.508,181173,0.956,0,F#,0.74,-7.845,Major,0.929,86.678,04-Apr,0.174,Comedy
95479,empty_field,Walk Of Fame,0LVKqNl5pWqcnQxwvA2PKh,17,0.877,0.43,357520,0.723,1.15E-05,C#,0.771,-15.078,Minor,0.932,145.823,04-Apr,0.196,Comedy
129468,Eddie Izzard,The Crusades,1vf9F2n3KbuMQrTq36QLJH,14,0.971,0.64,-1,0.739,0,E,0.903,-13.626,Minor,0.957,75.18,04-Apr,0.218,Comedy
204121,empty_field,Paul Reverez - Live,71RbdXEiSFmVIj1gIhNh7P,15,0.864,0.609,186493,0.661,0,F#,0.746,-10.63,Minor,0.892,102.166,04-Apr,0.632,Comedy
68122,David Cross,"Women, Please Rinse Off Your Vagina And Anus!",1l4L16p2HMwojaekV5otOW,31,0.878,0.667,310067,0.596,0,G#,0.925,-9.934,Major,0.945,?,04-Apr,0.55,Comedy
71158,Nick Di Paolo,The Kardashians,7i95ALsry8aEQIGSEp7lqQ,16,0.724,0.683,406161,0.687,0,E,0.437,-11.195,Major,0.942,?,03-Apr,0.292,Comedy
58241,empty_field,Aunt-Tique,4wPmZw0ZAc8WCpncdP6oks,12,0.821,0.528,209560,0.824,5.24E-06,B,0.776,-15.248,Minor,0.931,80.49,03-Apr,0.039,Comedy
184270,Christopher Titus,English Batman,6KAvFqFeCTEzcsIjkLyP1L,20,0.704,0.541,184653,0.949,0,C#,0.93,-6.809,Major,0.887,?,04-Apr,0.446,Comedy
109226,Collin Moulton,Cowlicks,1pPrO5Lcx9UXNebcloGeHE,12,0.869,0.498,98220,0.731,0,D#,0.75,-12.092,Major,0.934,96.917,03-Apr,0.41,Comedy
103177,Steve Harvey,Intro,0Oc66EMBHjUaKD7yuSePmb,19,0.814,0.502,57864,0.806,0,F#,0.974,-16.132,Major,0.88,121.766,03-Apr,0.448,Comedy
62302,Comedian Bob Marley,Atkinsaurus Rex (The Poop Patrol),355lTpySoGbb6XpUksLJLH,13,0.916,0.473,-1,0.911,3.97E-06,G#,0.851,-8.462,Minor,0.903,77.869,03-Apr,0.357,Comedy
98514,empty_field,Bad Turbulence,48T3AtfhOgz3euMEO2Z4hS,31,0.74,0.639,272853,0.832,0,D,0.897,-8.294,Major,0.95,146.176,04-Apr,0.505,Comedy
51839,Polo Polo,En Las Vegas - En Vivo,3Zcv9IeYgCvEhxFTfsduaQ,30,0.713,0.623,-1,0.356,0,C#,0.86,-19.703,Major,0.913,104.837,04-Apr,0.431,Comedy
79560,Doug Benson,Noise-Cancelling Headphones,0LpBzzsXJCaf0wok9QGnjH,16,0.844,0.539,140985,0.529,0,A,0.883,-13.783,Major,0.818,95.282,04-Apr,0.203,Comedy
95175,empty_field,Assh*le,3umS4y3uQDkqekNjVpiRUs,30,0.824,0.564,-1,0.743,0,G#,0.721,-8.9,Minor,0.934,?,04-Apr,0.505,Comedy
48534,empty_field,Keg Party,4fqKw6KL5XAVi4U72WWEcj,15,0.905,0.625,-1,0.558,0,B,0.792,-13.683,Minor,0.948,?,04-Apr,0.494,Comedy
166033,Al Madrigal,I No Do The Drogas,0P8ANiSwsjYPx3zrmgN2Pv,18,0.716,0.496,545547,0.955,0,B,0.826,-5.931,Minor,0.925,129.486,03-Apr,0.308,Comedy
109547,Polo Polo,Los Tres Deseos - En Vivo,3nQlah7tXh51pled8W5eEP,29,0.714,0.608,434333,0.638,0,A#,0.954,-12.292,Minor,0.878,112.887,03-Apr,0.197,Comedy
125071,Christopher Titus,Sergeant Pepper,4gZEIdzjdsYpd1mNwbrh1j,21,0.685,0.513,310760,0.851,0,D#,0.632,-8.652,Minor,0.952,169.961,03-Apr,0.443,Comedy
174299,empty_field,FOUR,6hTBP6QLwJdxbKyLlLXrGo,43,0.802,0.567,306707,0.966,0,C#,0.94,-5.713,Major,0.913,?,03-Apr,0.258,Comedy
186844,Patton Oswalt,The Burroughs of Carbs,72tf8y0MrsHOnJV4GM396G,29,0.712,0.626,-1,0.936,0,F,0.701,-4,Minor,0.905,120.068,03-Apr,0.521,Comedy
108393,John Mulaney,The Dow Jones and the very rich Donald Trump,5y0IgrY5IN5KIpq9ZhGl0V,44,0.889,0.527,140507,0.642,0,A,0.812,-8.335,Major,0.949,167.759,05-Apr,0.729,Comedy
77719,Steven Wright,Ice,5EheeRn13VJv8Tp6JQCfSa,25,0.839,0.389,148707,0.97,1.55E-06,A#,0.87,-11.208,Minor,0.92,145.489,05-Apr,0.0688,Comedy
77152,Kyle Kinane,This Track is Not Called Straight Outta Compton,7cSJqE5ZUqtqy7is4A3qLn,33,0.703,0.641,240075,0.698,0,D,0.95,-5.629,Major,0.9,93.429,04-Apr,0.602,Comedy
123265,Steve Martin,"Go Away, Stop, Turn Around, Come Back",62wtttQzoIA9HnNmGVd9Yq,20,0.708,0.53,215573,0.604,0.00129,A,0.155,-8.722,Major,0.0281,107.071,04-Apr,0.643,Comedy
196614,Richard Pryor,Have Your Ass Home By 11:00,5n8Aro6j1bEGIy7Tpo7FV7,17,0.823,0.547,-1,0.803,0,B,0.857,-11.822,Minor,0.955,81.121,04-Apr,0.231,Comedy
105509,Kathleen Madigan,Post Office,0KgUQWiy98NQ30wfnhkg6a,29,0.818,0.589,72973,0.96,0,F#,0.687,-3.643,Major,0.898,81.869,04-Apr,0.448,Comedy
83427,Big Jay Oakerson,Asian Girls (Revisited),3rQbMiDfRyo0rCkt7GaqlO,21,0.911,0.465,143519,0.853,0,F#,0.87,-12.544,Minor,0.937,108.271,05-Apr,0.299,Comedy
208087,Al Madrigal,On Behalf of All Mexicans - Live,7smCjIc7MoUM4ay55LQrdu,14,0.908,0.641,58469,0.419,0,C#,0.72,-14.054,Minor,0.922,111.617,05-Apr,0.851,Comedy
155736,Sam Kinison,Letter from Home,2mvBlqfvDWYIz9BA5sB6bG,11,0.888,0.647,88693,0.369,0,G#,0.729,-17.758,Minor,0.931,125.385,03-Apr,0.523,Comedy
153892,empty_field,Rhyme Renditions - Live At Dangerfield's/1989,30ycZOQj59qlIGI0MvLtDm,13,0.845,0.537,-1,0.47,0,F#,0.835,-16.43,Minor,0.877,?,04-Apr,0.518,Comedy
38238,John Caparulo,"Caplets: March, 2015",7JhVD3aS2SO4tTLlOUB8Lj,13,0.787,0.672,558000,0.377,0,A#,0.926,-14.072,Minor,0.945,138.083,03-Apr,0.525,Comedy
125113,empty_field,Encore: Seal Story,58YBY8OiX56vQhcHUgul9m,32,0.789,0.449,-1,0.944,0,A#,0.783,-3.777,Minor,0.751,72.053,03-Apr,0.299,Comedy
151881,Katt Williams,Single Father,76eAhutC7FYIpHi7Mya14i,17,0.883,0.501,-1,0.825,0,A,0.866,-13.907,Minor,0.892,130.127,05-Apr,0.443,Comedy
205410,Richard Pryor,Black Hollywood - Remastered,3FuVaXnLbKrgnzcJJKTmUI,16,0.854,0.478,325093,0.761,9.03E-06,C#,0.935,-17.686,Major,0.92,129.866,04-Apr,0.11,Comedy
48928,George Carlin,Hello-Goodbye,5byJBGDhkVXs81MS3b3Ncq,17,0.633,0.479,253573,0.732,0,D#,0.976,-12.454,Minor,0.953,?,04-Apr,0.29,Comedy
99246,Natasha Leggero,Will I love all my children?,2YlZnw2ikdb837oKMKjBkW,22,0.86,0.504,178645,0.923,0,A#,0.84,-6.508,Major,0.961,55.497,04-Apr,0.317,Comedy
208619,Lewis Black,My.......virginity,6Q1zsDATFatQ1JxA0IsGn5,19,0.873,0.48,-1,0.836,0,A#,0.685,-8.924,Minor,0.935,83.674,04-Apr,0.0621,Comedy
101495,Russell Peters,Catherine And Vincent,4i5U0edk7EZFrgbrV5CiZ6,32,0.83,0.51,382093,0.683,0,F,0.975,-12.024,Major,0.951,86.604,04-Apr,0.198,Comedy
207018,Joe Derosa,Please Stop Communicating,5gc3tm8DSeibg84p0CebCZ,17,0.786,0.627,496201,0.815,0,F#,0.745,-6.959,Minor,0.91,119.282,05-Apr,0.532,Comedy
25349,George Carlin,Rice Krispies,7EJ40CoATBdjKfsAxbWnEC,15,0.879,0.474,155067,0.621,0,F#,0.69,-18.952,Minor,0.925,?,04-Apr,0.274,Comedy
154653,Jim Norton,World's Greatest Ass,5pd09tZmcXpyaXcuzs1p7J,20,0.788,0.524,304787,0.871,0,F#,0.939,-12.189,Major,0.907,107.518,04-Apr,0.185,Comedy
131672,Kurt Metzger,"The Gulf spill affects all of us, and guidos.",5dzFwQrx4Ylv3jxITGSmNk,21,0.903,0.354,239840,0.899,0,D,0.58,-5.955,Major,0.948,175.228,03-Apr,0.434,Comedy
135328,Monty Python,Word Association - 2007 Re- Release,0B1JB0fR0VlGVUdqXMkjWq,10,0.919,0.749,76022,0.206,0,C#,0.11,-21.478,Minor,0.885,74.45,05-Apr,0.667,Comedy
29669,empty_field,Family Newsletters,6vJmw9vtshtlNAyVZwo6ib,29,0.875,0.513,83000,0.901,0,G,0.959,-13.558,Major,0.934,61.618,04-Apr,0.14,Comedy
44201,Jim Breuer,Slayer,4HWXVoILwalyCfqqQUBWn0,23,0.786,0.457,210794,0.504,0,A,0.9,-15.789,Minor,0.9,87.689,03-Apr,0.38,Comedy
165466,John Caparulo,"Caplets: July, 2017",1sy38MXIDZOE0VS7qR076p,11,0.97,0.53,983883,0.743,0,G#,0.96,-8.589,Major,0.856,132.721,04-Apr,0.5,Comedy
52454,Jackie Kashian,98% of Men,7MQREx2p9bXdqm8WTGVkGI,12,0.653,0.622,236973,0.64,0,F#,0.895,-8,Major,0.926,77.07,04-Apr,0.781,Comedy
185378,Sarah Millican,Wiping,7Gwsnz21usfE6ZfeAiiKZa,21,0.877,0.527,891920,0.707,0,C#,0.655,-16.308,Major,0.899,88.061,03-Apr,0.19,Comedy
94128,Gabriel Iglesias,Drunk Woman,5F0oGBiHPVWR9ZPbwKQkih,36,0.872,0.591,107947,0.799,0,A#,0.807,-16.98,Major,0.93,118.188,04-Apr,0.37,Comedy
186898,Henry Cho,On Children,66GSSL3YTkBqWHDlKg39BT,22,0.824,0.434,245213,0.694,3.39E-06,A#,0.717,-20.538,Major,0.878,?,04-Apr,0.0348,Comedy
78732,Lewis Black,The Real Problem Is Gay Marriage,10wWGbY2KerpoM5m5cYu48,17,0.801,0.599,204560,0.734,0,E,0.679,-9.883,Minor,0.935,?,03-Apr,0.159,Comedy
201415,Larry The Cable Guy,Farting Jingle Bells,3YdvEcGGWiFPuuFb3jFF3k,10,0.732,0.626,-1,0.248,0,A#,0.494,-16.273,Major,0.952,172.255,01-Apr,0.577,Comedy
