instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
70979,Giuseppe Verdi,"Falstaff, Act III Pt. 2: Alto là! (Live)",07fmUH4VMyKkCRaugAyke7,1,0.958,0.409,-1,0.378,0.000341,C,0.648,-18.59,Major,0.27,116.888,04-Apr,0.234,Opera
145271,Gaetano Donizetti,"La fille du régiment, Act I (Sung in Italian): Qual destin! Qual favor!",1K1b1rPjbbam1NXUPg4VrK,6,0.955,0.369,49040,0.184,0.0145,F,0.479,-16,Major,0.0481,70.117,04-Apr,0.424,Opera
24614,Richard Wagner,Die Meistersinger von Nürnberg - Act 3: Prelude,2kCQIvSrVxm1ZyzDkGQmPJ,7,0.956,0.0627,398827,0.0487,0.877,G,0.174,-27.917,Major,0.0426,69.633,04-Apr,0.0355,Opera
201198,empty_field,Moon River,5H2VJLVLiXlLStv4McVSZG,6,0.943,0.217,98133,0.203,0.521,D#,0.348,-16.798,Major,0.0433,?,03-Apr,0.222,Opera
32476,Léo Delibes,Coppelia: Act II - Chanson a boire et Scene,0itqWYpTmp4ICjrxMKy0H8,10,0.866,0.164,198507,0.0121,0.832,A,0.139,-30.956,Major,0.0332,80.73,04-Apr,0.0343,Opera
211614,Giacomo Puccini,"La Bohème / Act 4: ""Che ha detto il medico?"" - Live",53kRlOPQfNWhSraUytOMUY,6,0.921,0.288,181387,0.032,0.00238,A,0.0956,-20.969,Major,0.0432,74.772,03-Apr,0.0346,Opera
93715,Jules Massenet,Méditation de Thaïs,0cNJ3huiV99wvUN1tmQLTL,31,0.977,0.0677,293000,0.0708,0.914,E,0.107,-25.522,Minor,0.0517,?,03-Apr,0.0393,Opera
135147,Richard Wagner,"Siegfried / Dritter Aufzug: Wohin, Knabe, heisst dich dein Weg?",1hs1EdsJl7WbPflDI37B63,2,0.963,0.374,319267,0.234,0.00643,D#,0.538,-19.447,Major,0.0626,73.836,03-Apr,0.227,Opera
60633,Charles Gounod,"Faust, Act I: Introduction",5RMJWXNeNnudDqyRBFTon5,9,0.866,0.0826,329813,0.0551,0.872,F,0.109,-24.598,Major,0.0408,?,04-Apr,0.0375,Opera
217714,Giuseppe Verdi,"""Fu la sorte dell'armi a'tuoi funesta""",0tK9c4PJjQXeZ1lHKEtcME,18,0.981,0.277,451605,0.123,3.61E-06,F,0.562,-18.294,Major,0.0624,82.639,04-Apr,0.07,Opera
49470,Gaetano Donizetti,"Lucia di Lammermoor / Act 2: ""Se tradirmi tu potrai""",79Dpa6xXRNsXzMueN8BvAg,9,0.962,0.357,-1,0.418,0.000783,A,0.268,-11.505,Major,0.0709,136.111,04-Apr,0.236,Opera
71949,Giacomo Puccini,"La Bohème / Act 3: ""Sa dirmi, scusi"" - Live",4FcvYEVtmB0UuIPbdzwqsH,6,0.965,0.291,95773,0.00848,0.000252,G,0.22,-33.161,Minor,0.045,108.255,03-Apr,0.0351,Opera
200574,empty_field,"Macbeth, Act I: S'allontanarono!",5gBEdUKVZJgvQwNu8pIQqy,14,0.939,0.497,134587,0.203,0.557,D,0.09,-17.313,Minor,0.0619,116.536,04-Apr,0.224,Opera
204194,Georges Bizet,"Carmen: Act II: Au quartier, pour l'appel?",7pFcF8OP9Y4nqSJyfbKqiK,10,0.986,0.365,158440,0.256,0.0372,C,0.265,-13.127,Minor,0.0807,166.192,04-Apr,0.231,Opera
192890,Philharmonia Orchestra,"Swan Lake, Op. 20, Act 1: Waltz",1BSA5I386L2IAmFQURYjIz,3,0.934,0.322,416455,0.0768,0.911,A,0.0952,-16.525,Major,0.0347,106.349,03-Apr,0.17,Opera
32689,Gioachino Rossini,Il Barbiere di Siviglia (1996 Digital Remaster): Dunque io son (Figaro/Rosina),58FmKXZxOW3qR53QJvGoxk,5,0.975,0.448,297600,0.168,0.00138,G,0.262,-18.744,Major,0.0647,120.087,04-Apr,0.165,Opera
44105,Dietrich Fischer-Dieskau,D. 911: Op. 89 : Irrlicht,7wxeGWvf8HNuUeK4k06mOr,21,0.987,0.356,176573,0.121,0.000339,G,0.0899,-16.891,Major,0.0614,92.493,03-Apr,0.0682,Opera
63667,Arleen Auger,Love went a-riding,35pO11yyhKYnOv9L8pLwa8,4,0.984,0.273,110000,0.197,0.189,F#,0.127,-15.92,Major,0.0405,?,04-Apr,0.11,Opera
191531,Giuseppe Verdi,"Falstaff, Act III Pt. 1: Ehi! Taverniere! (Live)",5tEbnKMOMK8LLoOIsEkWRr,2,0.957,0.196,387840,0.0755,0.000565,F,0.71,-21.435,Major,0.0534,71.146,03-Apr,0.1,Opera
50770,Vincenzo Bellini,"Norma: ""Casta Diva"" (Norma, Chorus) - Full Vocal Version",7vjzFWG4neQ9YYMN9yZ9hr,12,0.99,0.144,-1,0.0778,0.00461,F,0.107,-22.342,Major,0.0497,85.123,03-Apr,0.0577,Opera
145414,empty_field,"Il barbiere di Siviglia / Act 1: No.6 Aria: ""La calunnia è un venticello""",6uRWnt5G017mBhBtl7gCuL,9,0.977,0.317,302067,0.21,0.0107,C,0.372,-16.084,Major,0.0739,76.246,04-Apr,0.193,Opera
162293,Giacomo Puccini,"Madama Butterfly, Act II: Glielo dirai? (Kate, Suzuki, Butterfly)",4gnZPWL9c1ZunZuqc8Asbu,14,0.964,0.384,139093,0.119,6.25E-06,C,0.331,-18.576,Minor,0.0514,60.444,04-Apr,0.0375,Opera
79762,Bryn Terfel,Some Enchanted Evening,6oIjJi274wP86uqFxQRlKV,12,0.988,0.355,-1,0.214,3.81E-06,C,0.0754,-14.741,Major,0.0432,64.589,03-Apr,0.297,Opera
160471,Gaetano Donizetti,"Maria Stuarda / Act 3: ""Vedeste? - Vedemmo. Oh truce apparato!",3ZFL7FPEcp5ltaffiI4dZx,3,0.984,0.124,404200,0.0541,0.855,E,0.0717,-22.826,Minor,0.0391,83.931,03-Apr,0.0374,Opera
134195,Giacomo Puccini,Madama Butterfly - Act I: Questa è la cameriera,1jBUeeZjejklXRbnFEUM83,14,0.878,0.374,270240,0.178,2.03E-06,C,0.11,-18.489,Major,0.0509,98.597,04-Apr,0.24,Opera
158263,Georges Bizet,"Bizet: Carmen, WD 31, Act 2 Scene 5: No. 17b, Cantabile, ""La fleur que tu m'avais jetée"" (Don José)",4G3YqgEEGQe5EhhGiNpUZJ,15,0.982,0.241,225507,0.207,0.00226,C#,0.114,-16.353,Major,0.0374,86.885,01-Apr,0.0735,Opera
150873,Richard Wagner,巡礼の合唱「タンホイザー」より - オルガン編曲版,2kGntpOYRA73L12osPFxxf,7,0.937,0.0743,182660,0.0653,0.951,E,0.0803,-18.539,Major,0.0403,176.124,03-Apr,0.0398,Opera
158492,empty_field,Puccini: Gianni Schicchi - O mio babbino caro,3jtUoPEhfc3p9utDkKHwyj,14,0.983,0.184,-1,0.141,0.012,G#,0.106,-19.544,Major,0.0472,81.349,04-Apr,0.0383,Opera
163760,Jean-Baptiste Lully,Entrée - Air pour les Paysans et Paysanes,7gmX4qFZ8tIxLlipHatQOo,31,0.992,0.435,108280,0.0481,0.925,C,0.114,-25.667,Major,0.0323,67.601,04-Apr,0.388,Opera
175145,Georges Bizet,"Carmen, WD 31 (Excerpts): Overture",5Gx2SIkIWdSzdxnvfO3TJy,7,0.732,0.33,-1,0.357,0.948,D,0.298,-18.289,Minor,0.0443,126.338,04-Apr,0.698,Opera
35126,Engelbert Humperdinck,"Humperdinck : Hänsel und Gretel : Act 1 ""Hotta! Himmel, die Mutter"" [Stepmother, Gretel, Hänsel]",0LDxxm74Lr0M8yIpegMKOw,6,0.93,0.421,143600,0.134,5.73E-05,F,0.138,-19.438,Major,0.0582,101.74,01-Apr,0.209,Opera
140968,Giacomo Puccini,Vissi d'arte,7A1dkV9p6d9IH2NiV5yCsQ,23,0.989,0.178,196893,0.238,0.000218,D#,0.113,-12.127,Major,0.0401,78.764,03-Apr,0.0746,Opera
98398,empty_field,Donizetti: Una furtiva lagrima,1pxXCLQzTQiY3xEz1uNnRP,15,0.991,0.304,-1,0.0652,0.878,A#,0.109,-20.647,Major,0.0385,96.366,03-Apr,0.0811,Opera
182356,Jussi Björling,Nämnar Du Sverige,3I9rCzT70uNNEzPurOYMaG,14,0.934,0.301,189760,0.377,0.255,C#,0.725,-10.161,Major,0.0408,75.379,05-Apr,0.325,Opera
164338,Richard Wagner,Das Rheingold: Prelude,1VZLEW5ZfcAbKZ94XQiSZF,30,0.932,0.11,-1,0.0506,0.953,G#,0.216,-28.789,Major,0.0485,76.559,03-Apr,0.0285,Opera
201480,empty_field,'O paese d' 'o sole,67wcAJeaNwGm0fcB4HzzYm,10,0.936,0.26,156571,0.354,0.292,G,0.318,-12.122,Minor,0.037,95.342,04-Apr,0.299,Opera
84767,Giuseppe Verdi,"Rigoletto / Act 1: Ch'io gli parli (Monterone, Duca, Borsa, Rigoletto, Marullo, Ceprano, Coro)",2Q1f6exzZ9iYrv4IICnzVx,10,0.952,0.371,268533,0.334,0.000303,C#,0.183,-12.702,Major,0.085,98.944,04-Apr,0.174,Opera
158630,Charles Gounod,La Reine Du Matin,6Ic78nak5XUHGkjxowRbLq,8,0.975,0.282,190840,0.393,2.23E-06,D#,0.157,-7.318,Major,0.0387,?,03-Apr,0.36,Opera
87839,Richard Wagner,Die Walküre / Zweiter Aufzug: Vorspiel,0SqgZ5KpfX24W8ZeGzOle2,7,0.917,0.154,136640,0.396,0.945,C,0.581,-11.23,Major,0.0304,84.597,04-Apr,0.0782,Opera
106782,Ruggero Leoncavallo,"Pagliacci / Act 1: ""Un grande spettacolo!""",2iptAVf9jZerlywLwiGhak,17,0.972,0.384,-1,0.189,0.000228,G,0.0951,-19.16,Major,0.0487,124.189,04-Apr,0.267,Opera
54900,Georges Bizet,"Carmen, WD. 31, Act II: Les tringles des sistres tintaient",5pAcOedvyoNapkvQFJUgnr,11,0.766,0.421,240893,0.247,0.000368,C,0.117,-17.6,Major,0.105,?,04-Apr,0.298,Opera
188596,Giuseppe Verdi,"Aida: ""O terra addio"" - Remastered",7hqboBA08HiOvLPd3Ahjod,5,0.995,0.23,244267,0.137,7.62E-05,F#,0.0923,-13.131,Major,0.0402,76.507,03-Apr,0.165,Opera
217028,Giuseppe Di Stefano,Fenesta che lucive,3NcJu9876GBJuNU6vJOrbb,18,0.995,0.303,173600,0.0418,0.00372,G,0.0863,-15.963,Minor,0.0418,88.289,03-Apr,0.243,Opera
160107,Jules Massenet,"""Frère, voyez le beau bouquet!...Du gai soleil, plein de flamme...Heureux! Pourrai-je l'être encore?...Du gai soleil""",4TKjQ87mCaNhuhxhgu4U3h,8,0.962,0.278,204507,0.179,0.00268,A,0.14,-18.822,Major,0.104,79.205,04-Apr,0.114,Opera
97976,Jules Massenet,"Massenet: Thaïs, Act 2: ""Ah ! je suis seule ... Dis moi que je suis belle"" (Thäis)",4fr8ygBowOit90Ulee5MRw,18,0.968,0.256,-1,0.0589,0.00182,F,0.157,-22.501,Major,0.0436,89.019,01-Apr,0.0386,Opera
194708,Richard Wagner,"Die Walküre / Dritter Aufzug: ""Du zeugtest ein edles Geschlecht""",5knPRxPR2RuXY0JQC7M0EO,4,0.972,0.332,333427,0.151,0.000668,C,0.606,-18.699,Minor,0.0458,83.205,04-Apr,0.07,Opera
55536,empty_field,"Nabucco / Act 3: Va', pensiero (Chorus Of The Hebrew Slave)",6nQ5z2EDrltb8MZs3HhfgL,19,0.986,0.217,-1,0.0431,0.798,C#,0.0961,-22.82,Major,0.0423,131.769,03-Apr,0.0829,Opera
160987,Philippe Jaroussky,"Sanctissima Virgo (Sacrae cantiones una, duabusque vocibus coninendae, 1618, J. Cassiani, Modena)",190IqlryWu91WBKeDgZqZz,24,0.95,0.256,196880,0.0695,0.00113,G,0.114,-17.889,Minor,0.0393,77.83,04-Apr,0.204,Opera
56194,empty_field,Dolente immagine di Fille mia,2PyorPr6Hzdnmxm85lrohB,11,0.993,0.281,-1,0.0194,7.84E-06,E,0.0635,-26.11,Minor,0.071,85.356,03-Apr,0.111,Opera
63181,empty_field,"Il barbiere di Siviglia / Act 1: No.1 Introduzione: ""Piano, pianissimo""",3oXsQsoPCFTW1vXW0D7eB9,2,0.975,0.336,177667,0.0306,0.0194,D,0.0794,-32.3,Major,0.0397,102.79,03-Apr,0.194,Opera
141220,Gaetano Donizetti,"La fille du regiment: Act I: Introduction: Silenzio, silenzio (Chorus, Ortensio, Marchesa)",0oiCeOPwm4zhwfyIpAE37y,4,0.972,0.324,352720,0.214,0.000428,D,0.0691,-19.166,Major,0.062,134.786,04-Apr,0.136,Opera
32818,Friedrich von Flotow,"Martha: Martha, Act III: Ach so fromm (M'appari tutt'amor)",2qoLCpTRYv6h8Vx94hxkvl,6,0.974,0.24,226067,0.0714,0.000273,C,0.114,-21.474,Major,0.0423,?,04-Apr,0.108,Opera
90055,Giacomo Puccini,"La Rondine, Atto III: ""Nella tua casa""",6mK142Lubl6sISSO0AICJI,20,0.963,0.187,371413,0.227,0.00929,D#,0.0892,-18.323,Minor,0.0412,85.863,03-Apr,0.039,Opera
30400,Richard Wagner,"Lohengrin, WWV 75: Prelude To Act I - Live",05pVGZezCYm0BCs1FQRkEA,24,0.817,0.066,559996,0.0232,0.891,A,0.117,-29.646,Major,0.0434,72.592,05-Apr,0.029,Opera
76826,Dietrich Fischer-Dieskau,D. 911: Op. 89 : Täuschung,3zwckXvKBZOYLO8M0vF9z2,17,0.985,0.444,87893,0.169,2.37E-05,A,0.0775,-14.483,Major,0.0933,80.359,03-Apr,0.29,Opera
181819,Jules Massenet,"""Werther! Werther!..qui m'aurait dit...Ces lettres ...ah!""",46XzvI0GXvRwK7LV6vdn2v,4,0.963,0.264,401587,0.179,2.90E-05,A,0.102,-16.41,Minor,0.0509,?,04-Apr,0.0384,Opera
64262,Pietro Mascagni,"Mascagni: Cavalleria rusticana: ""Regina coeli""",1RNZLo1oCpUsdZ14BoSv4I,26,0.959,0.22,276733,0.335,0.0815,G,0.117,-13.508,Major,0.042,52.473,04-Apr,0.0868,Opera
83943,Gioachino Rossini,Act II: Tanti affeti in tal momento,3472LOuCYPgdY4PvT0wxE0,10,0.974,0.419,486387,0.173,0.000119,D#,0.0687,-16.852,Major,0.0761,126.474,03-Apr,0.248,Opera
200771,Georges Bizet,"Carmen, WD 31 / Act 4: ""Carmen, un bon conseil""",2eKV5ctkPkHOol3u2j4HLy,4,0.902,0.335,113160,0.232,0.0888,A#,0.151,-15.127,Major,0.0415,138.838,04-Apr,0.429,Opera
78183,Georges Bizet,"Carmen, WD. 31, Act I: Monsieur le brigadier?...Ma mère, je la vois!",1tE4qd2M1T11U2FZL2IyvU,10,0.96,0.234,551533,0.13,1.17E-05,C,0.102,-19.741,Major,0.0518,75.55,04-Apr,0.11,Opera
134140,empty_field,"The Barber of Seville, Act II Scene 1: Quando mi sei vicina (Bartolo)",2hfR9FIdzAhrWIm3F6Um5s,8,0.956,0.296,61907,0.103,4.86E-05,G,0.131,-26.421,Major,0.0578,87.631,03-Apr,0.207,Opera
173632,Ambrosian Opera Chorus,La Traviata - Extraits: Prélude,0Ms6Qt4qlD36LO3j01LpYb,14,0.863,0.261,237107,0.278,0.831,B,0.351,-12.997,Major,0.0358,116.795,04-Apr,0.0534,Opera
41712,empty_field,Macbeth / Act 3: Ballet Music,5r1emHieZVIGLAZtuEpbf5,11,0.952,0.221,562000,0.157,0.907,F,0.33,-17.163,Major,0.0416,81.082,04-Apr,0.119,Opera
36208,Richard Wagner,"Das Rheingold, WWV 86A / Erste Szene: ""He he! Ihr Nicker!""",53wf3AP9oOzIJbQBwwmbVN,11,0.91,0.374,78158,0.118,3.54E-05,F,0.575,-21.667,Major,0.062,80.427,04-Apr,0.183,Opera
96314,Giacomo Puccini,"Madama Butterfly, Act II: Povera Butterfly (Suzuki, Sharpless, Butterfly)",0h0BIUrAch3T6DVV6bFTKX,14,0.943,0.377,159240,0.126,2.28E-05,C,0.272,-20.972,Major,0.0469,59.856,03-Apr,0.223,Opera
174528,empty_field,"Manon Lescaut, Atto III:""Presto! In fila!... Non v'avvicinate! No, pazzo son!""",0M6CaHA4db6d3adTqFBkSY,16,0.967,0.261,214467,0.312,0.47,E,0.135,-13.599,Minor,0.0507,84.177,04-Apr,0.193,Opera
97937,Gaetano Donizetti,"L'elisir d'amore / Act 2: ""Una furtiva lagrima""",3hDjP4epMNLtTs3raKUuW7,33,0.961,0.202,250493,0.103,1.20E-05,A#,0.108,-24.851,Minor,0.0485,172.631,04-Apr,0.0687,Opera
81484,Giuseppe Verdi,"""Tu...Amonasro!...tu!...il Re?""",0oh8Q5oEd1soXkjaMECmbs,15,0.958,0.35,172835,0.418,0.00253,D,0.25,-9.15,Major,0.0562,84.774,04-Apr,0.275,Opera
77327,Gaetano Donizetti,Rita: Rita: Allegro io son,5cQffjWJzgnmEtTzKW6dnh,6,0.983,0.366,241308,0.209,0.00266,E,0.081,-17.762,Major,0.0614,162.884,03-Apr,0.223,Opera
141018,Peter Schreier,"J.S. Bach: Schweigt stille, plaudert nicht BWV 211/ Kaffee-Kantate (Coffee Cantata)/4. Satz",1hMBWwMWlXywAVTb2I6juT,11,0.886,0.435,291280,0.186,0.0139,E,0.186,-17.43,Minor,0.0609,110.229,03-Apr,0.229,Opera
123059,empty_field,"Carmen, WD 31 / Act 4: Les voici, les voici (Toreador Chorus)",0euRZeEKvdbptPpebwDtLc,4,0.905,0.328,256973,0.523,0.112,A,0.279,-12.273,Major,0.0414,114.696,04-Apr,0.352,Opera
153744,Giacomo Puccini,"La Bohème, Act I: Io resto per terminar l'articolo (Rodolfo, Marcello, Colline, Schaunard)",3cR19PDGb6w48V96kMaZOf,13,0.946,0.287,67707,0.0515,1.56E-06,F#,0.184,-30.258,Major,0.115,174.821,01-Apr,0.0785,Opera
53389,Bryn Terfel,Smile,14fRrLJwF9Ca6n5SXMbs5M,16,0.926,0.299,-1,0.267,0.0054,D#,0.265,-18.976,Major,0.0463,112.069,05-Apr,0.151,Opera
87916,Giuseppe Verdi,Rigoletto / Act 2: Parmi veder le lagrime (Duca),7mF4zfu2ooxUAyYtPYHXoQ,8,0.936,0.277,-1,0.195,1.35E-06,F#,0.0922,-18.75,Major,0.0583,168.777,03-Apr,0.243,Opera
129368,Richard Wagner,"Die Walküre, WWV 86B: Vorspiel...Hojotoho! Hojotoho! - Live",4lHV9B7VCqNVbBq2aie7ho,17,0.953,0.28,517027,0.142,0.0238,G,0.139,-23.271,Major,0.0513,88.318,03-Apr,0.105,Opera
112403,Giuseppe Verdi,Rigoletto / Act 1: Gualtier Maldè ... Caro nome... / Miratela,0TnCrXaJoS0SqT3IZbsBG5,11,0.971,0.253,-1,0.0295,0.00824,E,0.0604,-27.261,Major,0.0762,69.938,04-Apr,0.0531,Opera
152945,Jean-Baptiste Lully,Les Folies d'Espagne,5I1RLZDjJhUzYH5GrzSoKa,26,0.977,0.342,172000,0.0366,0.811,C#,0.0686,-18.924,Minor,0.0378,95.664,03-Apr,0.338,Opera
162435,empty_field,"Puccini: La rondine, Act 3: ""Senti?… anche il mare respira sommesso"" (Magda, Ruggero)",0qGWKKIvod6ksJC0MBJsOn,27,0.968,0.226,218800,0.0389,0.00329,A#,0.113,-27.899,Major,0.0459,83.484,03-Apr,0.0473,Opera
84988,Plácido Domingo,Un nuevo siglo,0YFA0boMX3HBAZS1QfHKRR,12,0.983,0.255,234600,0.407,0.0223,D#,0.128,-9.96,Major,0.039,86.908,04-Apr,0.352,Opera
162362,Renata Scotto,La Traviata - Act. Ii - Che Fai?... Amami Alfredo!...,7m6NKiP2uUoDzWS1GxBfFt,16,0.985,0.295,157000,0.255,0.173,D,0.121,-14.059,Minor,0.0534,79.507,04-Apr,0.141,Opera
135289,Jean-Philippe Rameau,Suite en Sol: Les Sauvages,4RnvS1tmh1ERhjXX6dxv95,23,0.993,0.485,106253,0.179,0.873,G,0.121,-23.236,Minor,0.0398,97.004,04-Apr,0.759,Opera
133915,Jacques Offenbach,"Les contes d'Hoffmann, Epilogue: Voilà quelle fut l'histoire de mes amours (Live)",7sJjCMmpVOpRka9ozwGfUW,0,0.952,0.282,229520,0.17,0.000146,G,0.143,-22.984,Minor,0.0916,146.524,04-Apr,0.0675,Opera
129573,Georges Bizet,"Carmen, WD 31, Act III: Holà! José! (Live)",3Y6XWs8xMlCngyIxNOFnsp,9,0.968,0.243,166680,0.0699,0.00107,C#,0.315,-25.003,Major,0.0444,95.048,05-Apr,0.155,Opera
137545,Luciano Pavarotti,Caro mio ben,4XRkQloZFcRrCONN7ZQ49Y,22,0.973,0.249,184000,0.142,0.00713,F,0.37,-18.412,Major,0.0454,121.648,05-Apr,0.144,Opera
104789,Katherine Jenkins,"We'll Gather Lilacs (From ""Perchance to Dream"")",3yrs0VXWsn5b82MTu37BS6,22,0.792,0.173,205865,0.241,0,F,0.137,-12.873,Major,0.0345,177.513,04-Apr,0.118,Opera
27307,Georges Bizet,"Carmen, WD 31 / Act 2: ""Nous avons en tête une affaire""",5abZNiwtTQAEE3QKsAq8be,7,0.982,0.353,267733,0.278,0.00166,F,0.731,-16.722,Minor,0.0654,84.992,04-Apr,0.44,Opera
217768,Vincenzo Bellini,"Norma / Act 1: ""Meco all'altar di Venere""",4z8Ll8nU1jMqB8HvKTyLP1,13,0.975,0.295,257760,0.312,0.00106,D#,0.174,-16.57,Major,0.0699,93.012,03-Apr,0.268,Opera
104748,Gioachino Rossini,"Il barbiere di Siviglia (The Barber of Seville): Act I Duetto: All'idea di quel metallo (Figaro, Conte)",3RHZzTT1RhYV6zicKUc4FM,15,0.967,0.458,515093,0.239,2.54E-05,G,0.317,-20.431,Major,0.108,133.624,04-Apr,0.398,Opera
93160,empty_field,"Violin Sonata in B-Flat Major, T. So 32: IV. Allegro",3VvMt06n54rCppoJ9G3Oa2,15,0.904,0.319,-1,0.312,2.23E-05,A,0.126,-14.408,Major,0.0502,96.724,01-Apr,0.874,Opera
95140,empty_field,Requiem: IX. Confutatis,3723hh92hbdijpc1zeOnQC,17,0.946,0.288,327120,0.0626,0.0014,C#,0.12,-25.345,Minor,0.0524,80.626,04-Apr,0.0971,Opera
22686,Léo Delibes,Lakmé: Blumenduett (Lara Croft Tomb Raider): Viens Mallika ... Dome epais le jasmin (Flower Duet) (Someone To Watch Over Me),3EK4tGkSiO5xvvB5sM4tln,4,0.968,0.234,404000,0.0398,2.99E-06,B,0.0715,-24.376,Major,0.0516,170.519,05-Apr,0.038,Opera
40436,Gaetano Donizetti,Lucia di Lammermoor: Act III: Ohimè! Sorge il tremendo fantasma... Ardon gli incensi,57nJz8TYy8dgTFAO8iKwYW,13,0.985,0.247,523373,0.0917,0.0243,C,0.114,-21.196,Minor,0.0564,174.758,04-Apr,0.04,Opera
98898,Wolfgang Windgassen,"Götterdämmerung, Act I, Scene 9: ""Was nahmst du am Eide nicht teil?"" (Siegfried, Hagen, Gunther, Gutrune)",51ggHC0tSgltBPY2YOdVio,6,0.962,0.263,206413,0.41,0.00726,G#,0.151,-12.078,Major,0.0363,?,04-Apr,0.305,Opera
101873,Giuseppe Verdi,"La traviata / Act 1: ""E strano!"" - ""Ah, fors'è lui""",1OFwonKakt742uE5Y5wp6e,8,0.986,0.275,413600,0.047,0.000821,F,0.0686,-23.708,Minor,0.0739,83.468,04-Apr,0.0377,Opera
125523,Umberto Giordano,Amor ti vieta,5BnCBXjaHOL0DSyt6xh1uR,15,0.985,0.264,118533,0.238,0.478,C,0.131,-13.633,Major,0.0398,67.516,04-Apr,0.158,Opera
141375,Alban Berg,"Violin Concerto ""To The Memory Of An Angel"": 1. Andante - Allegro",2WDvW3o8WeGN4v4cpsYVhT,18,0.944,0.141,690400,0.0806,0.288,G,0.108,-24.498,Major,0.043,?,04-Apr,0.0364,Opera
157525,empty_field,Puccini: Gianni Schicchi: Povero buoso!... Povero cugino!... Povero zio!,3AaSeA8JrDnFe1d6v1gc4B,10,0.993,0.438,-1,0.15,0.659,D#,0.458,-16.843,Minor,0.049,117.054,03-Apr,0.301,Opera
126864,empty_field,Norma / Act 1: Fine al rito,0GOndH3OVIzoWOBI9JfPWd,11,0.974,0.439,-1,0.124,7.00E-05,A#,0.0914,-16.564,Major,0.118,70.918,05-Apr,0.0828,Opera
90202,empty_field,"Lakmé: Blumenduett (Lara Croft Tomb Raider): Lakme: Dome epais, le jasmin (Flower Duet)",7yTt2LCXmLFbERuC4cSL88,22,0.968,0.224,334800,0.0427,3.19E-06,B,0.102,-24.141,Major,0.054,170.675,05-Apr,0.039,Opera
35683,empty_field,The Last Rose of Summer,1WZF0qOJI6xJ5TOWB5pkaO,11,0.987,0.341,183707,0.0907,0.188,F#,0.063,-20.867,Major,0.0562,71.554,04-Apr,0.057,Opera
99317,Dawn Upshaw,Purcell: An Evening Hymn on a Ground,40v7JnpZYzRrKa1MebINlT,9,0.974,0.273,245600,0.0151,0.0296,F#,0.108,-26.823,Major,0.0428,87.932,03-Apr,0.105,Opera
148519,empty_field,"Verdi: Macbeth, Act 1 Scene 5: No. 4, Scena e Cavatina, ""Nel di della vittoria … Vieni! T'affretta! … Duncano sarà qui?"" (Lady Macbeth)",14q1CWouLEjFT6zu5re8hR,14,0.972,0.269,461680,0.173,5.20E-05,C#,0.1,-14.59,Major,0.0517,166.463,03-Apr,0.0963,Opera
122647,Jules Massenet,"""Et moi, Werther, et moi je t'aime!""",6B2eg0tgYeRtpaGT4w7wt0,5,0.952,0.221,226827,0.144,0.000477,C,0.146,-14.867,Major,0.0448,74.221,04-Apr,0.0374,Opera
89471,empty_field,"Tosca / Act 1: ""Mario! Mario! Mario!"" ""Son qui!"" - ""Mia gelosa!""",7Acur2wTSDp7KqWodWG1Dd,8,0.971,0.333,798093,0.153,1.78E-05,G#,0.238,-16.788,Major,0.0482,129.612,03-Apr,0.0687,Opera
169471,Pietro Mascagni,"Cavalleria rusticana: ""Tu qui, Santuzza?"" (Duetto) - ""Fior la giaggolo""",0lZxd99ZIjA0zUdQAY3FXr,16,0.966,0.364,-1,0.287,8.24E-05,F,0.791,-13.933,Major,0.0465,107.935,03-Apr,0.225,Opera
163102,Tomaso Albinoni,Adagio For Strings And Organ In G Minor,2JknWUrnGsGYOh62EQNktb,41,0.86,0.0736,-1,0.0775,0.745,C,0.16,-23.085,Minor,0.0369,78.928,04-Apr,0.0371,Opera
99149,Richard Wagner,"Die Walküre, WWV 86B / Erster Akt: ""Die so leidig Los dir beschied""",6VZ10jug9GcFvNjd6w8kSI,6,0.956,0.218,281519,0.114,0.00226,G#,0.393,-21.421,Major,0.0562,170.164,04-Apr,0.049,Opera
41885,Richard Wagner,"Tristan und Isolde, WWV 90 / Act 1: ""Frisch weht der Wind der Heimat zu"" - Live",5js0eS99CZbJpbZW6A9T95,4,0.962,0.207,273933,0.0574,1.59E-05,C,0.44,-24.037,Minor,0.0534,79.447,03-Apr,0.0355,Opera
177280,Richard Wagner,"Tannhäuser - Paris version / Act 2: Dich, teure Halle, grüß ich wieder",621d2gH9rEDEvHf5HbxYDR,9,0.955,0.158,-1,0.154,0.006,G,0.138,-18.081,Major,0.0484,78.23,04-Apr,0.0399,Opera
44348,Richard Wagner,"Die Walkure: Act III Scene 1: Walkurenritt: Hojotoho! Heiaha! (Gerhilde, Helmwige, Waltraute, Schwertleite, Ortlinde, Siegrune, Grimgerde, Rossweisse)",6RzWLoLXILbymbk5bJMMKz,37,0.961,0.268,519587,0.296,0.104,E,0.652,-17.576,Minor,0.0418,91.062,03-Apr,0.162,Opera
132405,Giacomo Puccini,Chi il bel sogno di Doretta from La rondine,1HhJodOwR85impMgF6eCql,7,0.951,0.268,198933,0.219,0.0133,F,0.105,-18.472,Major,0.0601,81.765,04-Apr,0.0383,Opera
