instance_id,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
161057,Rich Homie Quan,Perfect Flower,0FczZscGB1PynHk6zwNO69,48,0.128,0.69,214947,0.676,0,F#,0.229,-6.963,Minor,0.165,139.954,04-Apr,0.275,Hip-Hop
62107,Drake,9,07CQ0ux2CwbaVN05sfG1zN,63,0.000855,0.7,-1,0.721,0.00112,D,0.257,-7.296,Major,0.0447,100.003,04-Apr,0.0378,Hip-Hop
33948,New Boyz,Better With The Lights Off (feat. Chris Brown),1zRtXT8ZMjathcwVY7CSQb,49,0.0521,0.573,219080,0.848,0,G,0.25,-2.742,Major,0.057,112.084,04-Apr,0.561,Hip-Hop
183807,Scarface,Guess Who's Back,5dPc0lDy55q0GCyL66Uudy,53,0.00961,0.742,-1,0.788,0.105,C#,0.0864,-9.197,Major,0.31,85.835,04-Apr,0.848,Hip-Hop
87680,REASON,Situations,1dkTGZbqmtKEZdLP52iEwr,53,0.517,0.551,222261,0.36,0,G,0.0606,-11.366,Minor,0.624,91.922,04-Apr,0.123,Hip-Hop
123135,Jay Rock,Gumbo,50ayQDZr3QOjGUPlWVNnCp,50,0.278,0.638,243248,0.778,4.40E-06,F,0.67,-8.292,Minor,0.251,101.042,04-Apr,0.31,Hip-Hop
148005,Bas,Boca Raton (with A$AP Ferg),0tKpLwPNU2BbPvcAv0DPIo,68,0.137,0.908,197307,0.638,1.41E-05,A#,0.22,-6.663,Minor,0.221,130.007,04-Apr,0.388,Hip-Hop
162960,Joey Bada$$,Piece of Mind,5OUTFH5acycdnf8OVo21Gv,45,0.44,0.536,218635,0.869,0,F,0.748,-5.224,Minor,0.183,88.733,01-Apr,0.902,Hip-Hop
48775,Manu Crooks,Fuego,7dQLzGuOPiJ4h6sI3MXW4j,59,0.0839,0.82,-1,0.587,0,A,0.0492,-8.681,Minor,0.0946,129.244,04-Apr,0.856,Hip-Hop
205874,Blackalicious,Make You Feel That Way,3o8cpHgLK9x0G5eB1UusOQ,51,0.21,0.845,206400,0.513,0.00517,C#,0.113,-9.356,Major,0.304,117.964,04-Apr,0.665,Hip-Hop
83243,R.K.M & Ken-Y,Tonta,7MdJll6b4dnGZwlzV2UDXp,68,0.214,0.671,-1,0.794,0.000517,A#,0.173,-5.16,Minor,0.0533,171.977,04-Apr,0.763,Hip-Hop
34610,empty_field,I Love The Dough (feat. Jay-Z & Angela Winbush),7qrAVtI09sDkSyAR5WKugO,55,0.178,0.774,311533,0.776,0,F#,0.283,-5.331,Major,0.304,99.071,04-Apr,0.654,Hip-Hop
157813,Boogie,Oh My,5REoZMGjldl943tkgVPLjP,47,0.000121,0.562,237533,0.709,0.515,F,0.172,-7.405,Major,0.0813,137.952,04-Apr,0.285,Hip-Hop
46549,J Alvarez,La Pregunta,2ydJMd8R9zyeBpE4wQv6rB,64,0.0688,0.739,269592,0.643,0,G#,0.0789,-6.348,Minor,0.15,172.048,04-Apr,0.834,Hip-Hop
82340,empty_field,Too Much Sauce,0uKYWr9wbXWXfQtyWGMItp,49,0.0562,0.939,218044,0.527,0,F#,0.144,-7.49,Minor,0.107,120.982,04-Apr,0.206,Hip-Hop
154110,empty_field,Top 5 (feat. Playboi Carti),7xZLIErdMaUV0GmtsRclS5,56,0.0665,0.885,-1,0.671,0,D,0.0963,-7.146,Minor,0.109,155.015,04-Apr,0.926,Hip-Hop
172376,Kevin Gates,Change Lanes,0Q6XtDkx5kbgpzPVAimWOc,65,0.129,0.706,-1,0.783,0,D,0.0952,-5.337,Major,0.424,130.195,04-Apr,0.513,Hip-Hop
111849,Saba,BROKEN GIRLS,0h4kOUA5ec7k7oW8pEeYnC,60,0.322,0.663,277333,0.572,0,A#,0.171,-10.593,Minor,0.102,117.051,04-Apr,0.494,Hip-Hop
109713,Rexx Life Raj,Waiting for You,2SpfMQ5TuKsMj1trNwrLVA,51,0.828,0.774,211470,0.631,0.000291,F#,0.131,-10.121,Major,0.119,127.979,04-Apr,0.641,Hip-Hop
132880,Wisin & Yandel,Deseo,5a2H0uxSg1nJoFh6LUlhYu,62,0.0177,0.676,241867,0.794,0,C#,0.167,-4.446,Major,0.0687,?,04-Apr,0.741,Hip-Hop
172826,Flo Rida,Game Time (feat. Sage The Gemini),4AewKenHXKBt643p473xCk,59,0.0208,0.72,-1,0.814,0.00298,G,0.058,-4.533,Major,0.0488,91.99,04-Apr,0.503,Hip-Hop
58685,Maître Gims,Est-ce que tu m'aimes ? - Pilule Bleue,7eHFxhTnarOlfVWvxrB1Cx,69,0.235,0.779,237093,0.852,0,D,0.212,-3.353,Major,0.0651,119.892,04-Apr,0.601,Hip-Hop
195196,Atmosphere,Shoulda Known,4F927mU5tIp3guPRNJy0jo,45,0.314,0.827,186973,0.523,3.27E-06,C#,0.103,-6.225,Major,0.33,94.035,04-Apr,0.336,Hip-Hop
35619,Jaden Smith,E,1X5021Ek1pWsXYpFhopxK4,55,0.741,0.463,203173,0.609,0.000294,D,0.115,-11.105,Minor,0.171,107.975,03-Apr,0.409,Hip-Hop
22591,Young Thug,Chains Choking Me (feat. Gunna),5S88YTKTtvqmu3miSuwual,56,0.0123,0.722,181453,0.482,0,D,0.112,-11.249,Major,0.325,81.735,04-Apr,0.0842,Hip-Hop
171156,Fetty Wap,History,1RCERSKhTACM1QeSJrOGMx,60,0.0958,0.772,-1,0.632,0,B,0.119,-6.229,Minor,0.299,139.965,04-Apr,0.515,Hip-Hop
119290,Kodak Black,Candy Paint (feat. Bun B),6D43oUO6nImERk2psfXdNY,49,0.0195,0.863,218990,0.862,0,G#,0.105,-4.679,Major,0.0545,120.009,04-Apr,0.703,Hip-Hop
211914,Young Thug,"Floyd Mayweather (feat. Travis Scott, Gucci Mane and Gunna)",6VUH9VJl4mlIuA6jJrkp7v,59,0.339,0.891,358507,0.491,0,G#,0.296,-8.874,Major,0.118,133.984,04-Apr,0.806,Hip-Hop
57608,empty_field,Opps (with Yugen Blakrok),0mqBx2unSAs6w8qHWDHdC7,67,0.152,0.706,180893,0.775,3.32E-05,C#,0.416,-6.819,Major,0.335,127.929,04-Apr,0.847,Hip-Hop
109034,GAWVI,Hope You Say,26NX1wPt1TRCH536yocd6i,52,0.0329,0.605,187755,0.516,0,B,0.0986,-5.921,Minor,0.0447,73.497,04-Apr,0.507,Hip-Hop
189773,$uicideBoy$,You're Now Tuning Into 66.6 FM With DJ Rapture (The Hottest Hour Of The Evening),5wx4KlO8s6QW0MgL3nI3Ln,64,0.112,0.67,133903,0.774,0,F#,0.185,-3.283,Minor,0.208,?,04-Apr,0.221,Hip-Hop
195211,JID,Despacito Too,1ez8ZmONwGLDsOzqLECDoU,57,0.0968,0.646,254281,0.705,0,B,0.356,-6.579,Minor,0.395,144.056,04-Apr,0.379,Hip-Hop
150838,empty_field,4everybody,3UGNdLrhhsK0SY9gNqe8TT,48,0.229,0.783,96048,0.471,0.0316,A#,0.341,-8.792,Minor,0.345,154.976,04-Apr,0.213,Hip-Hop
179757,Juelz Santana,There It Go (The Whistle Song),076jPFqxYEu1me4zsTBWJ0,58,0.022,0.947,180493,0.883,0.000478,F#,0.422,-6.306,Minor,0.208,?,04-Apr,0.56,Hip-Hop
75709,Drake,Mob Ties,1JG8pJ7G8qJiy98DzCBL2E,80,0.0456,0.755,-1,0.575,0.00124,E,0.276,-8.393,Minor,0.0678,85.987,04-Apr,0.49,Hip-Hop
59356,Childish Gambino,Freaks And Geeks,0fzHYp3K1F1JKyQJM3Xy21,65,0.124,0.667,217104,0.873,0,A#,0.0725,-5.605,Major,0.314,?,04-Apr,0.799,Hip-Hop
38367,French Montana,Unforgettable,6SPD3JwwRejBhCDiQAQ4he,85,0.0293,0.726,233902,0.769,0.0101,F#,0.104,-5.043,Major,0.123,97.985,04-Apr,0.733,Hip-Hop
37809,Usher,Lemme See (feat. Rick Ross),4848zKxd295crunOq6O85I,58,0.0262,0.656,252827,0.725,0,C#,0.0712,-4.067,Major,0.0596,153.873,04-Apr,0.403,Hip-Hop
80814,Phora,Done Playing Nice,2S2od3hT7ceytw7d1pTRuE,46,0.00754,0.885,130482,0.777,0,F,0.0895,-6.408,Major,0.357,140.046,04-Apr,0.486,Hip-Hop
162446,empty_field,What More Can I Say,6hmhG1b4LEyNuashVvuIAo,58,0.147,0.455,156133,0.524,0,A,0.161,-5.691,Minor,0.147,74.885,04-Apr,0.584,Hip-Hop
188500,Drumma Battalion,Lies (feat. Roze),6j53mOYzxEtc1GEhKKoaOL,64,0.251,0.766,169200,0.496,0,D,0.109,-7.943,Major,0.035,100.025,04-Apr,0.379,Hip-Hop
207873,Roy Woods,Menace,2CPnPnfbCMESaNpBQbeA0X,49,0.0784,0.73,293704,0.398,0.018,C,0.0875,-9.516,Major,0.0509,100.014,04-Apr,0.394,Hip-Hop
104499,Bas,My Nigga Just Made Bail,377b8OBsGnOrtriacHuons,57,0.593,0.821,-1,0.62,0,B,0.0806,-7.851,Minor,0.207,?,04-Apr,0.623,Hip-Hop
160877,Ugly God,Tropics,1gGhqfs2pDTOI30AEXMXrn,50,0.356,0.821,119072,0.421,0,A,0.102,-9.836,Major,0.381,?,04-Apr,0.843,Hip-Hop
41443,Earl Sweatshirt,The Mint (feat. Navy Blue),5CwVw6unER1iUPtklZgFpU,63,0.00525,0.417,165120,0.731,0.0352,B,0.621,-4.989,Major,0.265,134.003,01-Apr,0.575,Hip-Hop
114905,Kap G,Want My M's,26hXYxvZV0g7gL3Gl0RGvZ,54,0.461,0.892,199789,0.478,0,C#,0.0681,-6.211,Major,0.114,125.004,04-Apr,0.45,Hip-Hop
80779,empty_field,Thoughts,5gdEcBVkgmNkIhR4wEgFsM,52,0.489,0.743,167971,0.664,0,B,0.423,-4.643,Minor,0.278,?,04-Apr,0.424,Hip-Hop
20746,empty_field,Dopeman - Remix,2c7GlMNmF7pbohjykutmLP,52,0.00253,0.82,320172,0.568,0,G,0.07,-9.311,Major,0.38,176.24,04-Apr,0.674,Hip-Hop
164585,empty_field,U.N.I.T.Y.,5diF2ij2phwGpTVQ57RPXf,56,0.00473,0.672,251907,0.758,1.20E-06,E,0.326,-4.18,Minor,0.359,94.312,04-Apr,0.493,Hip-Hop
84996,Bone Thugs-N-Harmony,Foe Tha Love of $,0rk15ftvXVK0vaEQxOaSz2,57,0.00295,0.772,-1,0.695,0,G,0.427,-8.013,Major,0.0735,137.868,01-Apr,0.643,Hip-Hop
124437,empty_field,Madiba Riddim,0tP7W6M6JHtnhX92Mk9RAS,66,0.235,0.834,205163,0.527,0.00968,G,0.632,-10.4,Major,0.193,105.86,04-Apr,0.319,Hip-Hop
126532,Pitbull,Time of Our Lives,2IPWIK1PH9ArgXTaKmk7Ly,77,0.0921,0.72,229360,0.802,0,C#,0.694,-5.797,Major,0.0582,124.043,04-Apr,0.723,Hip-Hop
211067,empty_field,Batman,0UrilOuCvzyDUYO9BhyvSs,66,0.255,0.676,184929,0.585,1.40E-06,D#,0.118,-7.161,Major,0.101,139.939,04-Apr,0.253,Hip-Hop
23663,SAINt JHN,McDonalds Rich,278UHHCKIi7GpwYri6mPxX,56,0.0921,0.854,-1,0.805,5.18E-05,C#,0.114,-5.796,Major,0.24,156.011,04-Apr,0.814,Hip-Hop
118576,Field Mob,So What,0oBLtIumLel0ODRz09MIbV,53,0.0579,0.931,216000,0.486,0,F#,0.161,-10.558,Major,0.139,120.026,04-Apr,0.896,Hip-Hop
169417,Pouya,2000 Rounds,1p4UDxlWT36bW9k1E4JGFB,56,0.372,0.577,-1,0.692,0.0596,B,0.0989,-5.96,Major,0.64,?,04-Apr,0.0658,Hip-Hop
206690,Jaden Smith,A Calabasas Freestyle,1FvnH3avKvSZRqNM7yCoRc,64,0.141,0.707,179333,0.746,0.0141,C,0.145,-5.448,Major,0.172,?,04-Apr,0.381,Hip-Hop
65963,XXXTENTACION,Train food,2qABxQZhfAthNxszLiSsUw,72,0.564,0.492,-1,0.712,9.10E-05,A,0.357,-7.278,Minor,0.691,137.453,03-Apr,0.23,Hip-Hop
215866,Eminem,I'm Back,6FBypqcjRWD6vlIEAFtuMi,61,0.0117,0.887,309760,0.597,2.79E-05,B,0.306,-4.011,Minor,0.226,?,04-Apr,0.843,Hip-Hop
126223,empty_field,Party And Bulls**t,4NFqbwnNyl8GNZxB9v9ORQ,59,0.193,0.433,217000,0.862,0,C#,0.604,-3.89,Minor,0.412,200.817,04-Apr,0.722,Hip-Hop
211571,Scarface,Smile,3uWRABftbxBCrdZWq2koUT,61,0.0498,0.7,300600,0.402,1.04E-06,F,0.16,-9.93,Minor,0.278,77.871,04-Apr,0.499,Hip-Hop
136297,6LACK,Ex Calling,5k02Wjsu2MdpF3c9VFQD0k,73,0.00561,0.773,211960,0.564,1.99E-05,C#,0.213,-7.241,Major,0.249,155.976,04-Apr,0.0588,Hip-Hop
176515,empty_field,Let It Lie,3eqfEoBJPQDlUZQzOP0cly,50,0.128,0.698,312987,0.653,3.44E-06,B,0.0628,-7.565,Minor,0.147,?,04-Apr,0.459,Hip-Hop
127940,Speaker Knockerz,Flexin & Finessin,6DLHEBElkdh6UGc9WAb8JK,52,0.0191,0.688,170840,0.773,0,C,0.496,-5.329,Minor,0.0416,155.031,04-Apr,0.807,Hip-Hop
68082,Tony Dize,El Doctorado,2wAiAu4TM7E6xXiccaS1eX,51,0.0496,0.719,264147,0.773,0,A#,0.291,-6.272,Major,0.0377,120.018,04-Apr,0.759,Hip-Hop
56327,Atmosphere,Jerome,2qoac9iEajoV0V6eJcCvkJ,47,0.0303,0.686,255773,0.829,0.000254,A,0.158,-6.804,Major,0.137,97.531,04-Apr,0.128,Hip-Hop
98377,empty_field,Gods Plan,7ooVEVJp4yECVnTrYWCKfw,46,0.488,0.495,349365,0.7,0,A,0.689,-6.384,Minor,0.366,167.233,04-Apr,0.586,Hip-Hop
64977,Bazanji,What It Feels Like,2vBiZ7nBe0OqTZKWGP0s4K,59,0.068,0.716,185724,0.629,0,E,0.138,-6.091,Minor,0.0376,151.947,04-Apr,0.16,Hip-Hop
145210,Eminem,Must Be The Ganja,66rVt7PbwyKlu6CK6rxyAi,57,0.343,0.759,242907,0.81,0,C#,0.34,-0.026,Major,0.288,?,04-Apr,0.78,Hip-Hop
196124,The-Dream,Bedroom,1yQK71hiYUAhKzRvis7k8i,62,0.665,0.654,241452,0.585,5.10E-05,A#,0.107,-7.518,Minor,0.0928,125.79,04-Apr,0.46,Hip-Hop
117649,Trey Songz,Shootin Shots (feat. Ty Dolla $ign & Tory Lanez),3UeomBXZDp6vKJBNGdRe7S,63,0.287,0.536,190084,0.755,0,C#,0.0634,-3.554,Major,0.261,84.118,04-Apr,0.737,Hip-Hop
109658,Aminé,BLACKJACK,5Nq6lLSxphlsA6nQB0KtES,74,0.184,0.962,-1,0.563,0,D,0.059,-6.372,Major,0.246,131.023,04-Apr,0.899,Hip-Hop
90826,empty_field,Dedication (feat. Kendrick Lamar),4a0CPotEk12T79BF5JIVS2,62,0.431,0.512,245813,0.734,0,G#,0.226,-5.448,Minor,0.438,93.995,04-Apr,0.168,Hip-Hop
178196,Tech N9ne,E.B.A.H.,4lEnkalPpZEYgTzV5t9oJL,52,0.0655,0.636,242600,0.944,0,F,0.682,-3.685,Minor,0.273,168.055,04-Apr,0.445,Hip-Hop
182378,Daddy Yankee,Vaivén,4n0YlirzrrK41tWdJvgI1V,62,0.291,0.767,224333,0.895,0.0257,A#,0.086,-2.578,Major,0.0413,105.969,04-Apr,0.72,Hip-Hop
183221,Russ,Since I Was Broke,1tAr8IPTFw5pJFKEDrq44r,58,0.304,0.741,173731,0.402,0,C,0.0869,-8.93,Minor,0.0888,134.086,04-Apr,0.258,Hip-Hop
55421,Lil Durk,Treacherous,27BtrpvBcG9onY7uXIJHkF,55,0.0535,0.734,-1,0.533,0,F,0.094,-7.105,Minor,0.528,150.742,04-Apr,0.269,Hip-Hop
166287,KILLY,Doomsday,1ve5sYS3pHR1eIWjEZvFeS,62,0.0495,0.496,-1,0.529,1.78E-06,B,0.098,-9.243,Minor,0.0303,155.057,04-Apr,0.223,Hip-Hop
137054,Future,High Demand,6rfHGP3yh9FWgPKfBPQZFe,51,0.0175,0.907,-1,0.465,1.54E-05,F,0.117,-7.123,Minor,0.288,141.957,04-Apr,0.188,Hip-Hop
119674,Tory Lanez,Karreuche,66Yxbr2UODJjVBKdZtbnOL,52,0.212,0.52,271067,0.547,0,C#,0.0985,-8.86,Minor,0.0739,100.027,04-Apr,0.195,Hip-Hop
60479,Denzel Curry,Gook,4Dz0U7qR4GxIZAOGGEPuTf,60,0.161,0.668,166624,0.805,1.69E-06,C#,0.139,-4.964,Minor,0.101,150.021,04-Apr,0.31,Hip-Hop
50440,empty_field,Wassup with It,2stcQY2OjzSIdk3I9Y1sCW,58,0.114,0.457,193333,0.824,0,B,0.0787,-7.066,Minor,0.416,144.416,04-Apr,0.601,Hip-Hop
104218,Reo Cragun,In Too Deep,5ZTyDQL4hyyhgtSFOg87Bh,55,0.0717,0.74,226901,0.576,2.17E-06,G#,0.1,-5.548,Major,0.0676,146.98,04-Apr,0.29,Hip-Hop
167639,Lupe Fiasco,Till I Get There,3jYReZPW0zILbnEAzas2qK,47,0.0237,0.692,203973,0.726,2.33E-05,C#,0.118,-6.427,Major,0.0465,87.008,04-Apr,0.782,Hip-Hop
204996,Tay-K,Murder She Wrote,2YxoC2dYOotjqt08dEifsc,57,0.156,0.712,126344,0.726,0,G#,0.292,-7.987,Major,0.273,146.766,04-Apr,0.771,Hip-Hop
32086,Lil Wayne,Nothing but Trouble - Instagram Models,5lUiWIGMjiyKC58ShzfaBw,58,0.0172,0.724,-1,0.691,1.68E-05,F#,0.194,-5.665,Minor,0.0324,126.002,04-Apr,0.236,Hip-Hop
39231,Flo Rida,I Cry,7px9MBHDB3kZi4spfrpGvd,63,0.00616,0.693,-1,0.822,1.79E-06,E,0.315,-5.441,Minor,0.0439,126.035,04-Apr,0.763,Hip-Hop
176175,SZA,Drew Barrymore,2S5LNtRVRPbXk01yRQ14sZ,69,0.493,0.578,231400,0.523,0,C,0.147,-5.538,Minor,0.0429,134.931,04-Apr,0.29,Hip-Hop
35292,Denzel Curry,BLACK METAL TERRORIST | 13 M T,55a9zQ8GXMw3gApQosXMHC,60,0.0182,0.626,-1,0.659,1.01E-06,C,0.348,-8.324,Minor,0.129,77.005,04-Apr,0.112,Hip-Hop
140168,Boogie,Silent Ride,4F4TH7jXqcNhlt8Cu6nydN,68,0.333,0.676,-1,0.619,0,F#,0.165,-6.89,Major,0.0633,96.045,04-Apr,0.309,Hip-Hop
152857,Yung Pinch,20 Years Later,48ncRBVLgiu8MY7O70VVw5,66,0.234,0.76,215189,0.517,1.12E-06,A,0.113,-7.283,Minor,0.11,144.972,04-Apr,0.545,Hip-Hop
132544,Yelawolf,Get Mine (feat. Kid Rock),5qeNBAE99mfu6PDZXRjfEv,51,0.0724,0.673,-1,0.82,0,D,0.127,-4.038,Major,0.356,177.996,04-Apr,0.168,Hip-Hop
207132,Higher Brothers,Flexing So Hard,0ODrDtTXUxruQLfADyOWOq,53,0.00256,0.698,-1,0.741,0,C#,0.326,-4.962,Major,0.0841,156.096,04-Apr,0.426,Hip-Hop
153765,6LACK,Sorry,4jDmJ51x1o9NZB5Nxxc7gY,66,0.725,0.423,210177,0.43,0.000574,G#,0.132,-11.475,Major,0.231,84.273,03-Apr,0.324,Hip-Hop
189861,Lil Baby,This Week,6eSr1bEzlJZPeJvWclAcCm,67,0.00214,0.891,196864,0.525,0,A#,0.0887,-7.666,Minor,0.214,133.126,04-Apr,0.15,Hip-Hop
211278,Migos,Bad and Boujee (feat. Lil Uzi Vert),0ubgPdVdSSp0n2l4pLIeB2,79,0.061,0.927,343150,0.665,0,B,0.123,-5.313,Major,0.244,127.076,04-Apr,0.175,Hip-Hop
56190,Future,What's Up With That (Future feat. 21 Savage),1uhxHpS2ryE07etOeA9SgK,55,0.0691,0.841,182221,0.824,0.000126,C#,0.192,-6.242,Major,0.243,152.068,04-Apr,0.653,Hip-Hop
178749,PnB Rock,Lovin' (feat. A Boogie Wit da Hoodie),0rhhhXNF2nNxg5PbG7fS3v,67,0.00258,0.595,210652,0.606,0,F,0.344,-6.335,Minor,0.0316,92.075,04-Apr,0.168,Hip-Hop
101120,empty_field,Invincible,4pdLZsxq0y5oJDb6Cxlokw,50,0.0285,0.479,185733,0.859,0,C#,0.152,-5.28,Major,0.368,118.253,05-Apr,0.261,Hip-Hop
201126,empty_field,El Taxi,6D2ajFyKgwUtiaSp8L6ZRd,63,0.12,0.869,-1,0.691,0,G,0.102,-6.872,Major,0.192,95.019,04-Apr,0.875,Hip-Hop
114406,The Game,My Life,567Ne0AKyoPUSpf5ASeUKC,61,0.0773,0.671,320893,0.765,0,G#,0.0877,-5.093,Minor,0.356,?,04-Apr,0.382,Hip-Hop
124071,Dru Hill,Beauty,6bcnokzOVQxpn0quzHj6vc,58,0.572,0.721,-1,0.289,0,C,0.121,-14.219,Minor,0.0715,119.873,04-Apr,0.508,Hip-Hop
140023,empty_field,LIVEFASTDIEYOUNG,72DuDVv06ZtKDceAlq40f2,54,0.28,0.759,194427,0.641,0.000733,G,0.119,-7.231,Major,0.167,134.972,04-Apr,0.262,Hip-Hop
183738,JPEGMAFIA,Thug Tears,6HpksDebVNtPpwDXOT73oE,57,0.26,0.881,198310,0.79,0.000223,A#,0.313,-5.768,Minor,0.298,138.964,04-Apr,0.779,Hip-Hop
129030,21 Savage,Run Up the Racks,1cOiIqs1uioMhrX9aVRlC8,61,0.141,0.825,189800,0.364,0.311,D,0.195,-7.635,Minor,0.121,153.028,04-Apr,0.177,Hip-Hop
69677,empty_field,Location Remote,244QS6446wyO1UfVTWlOlR,54,0.0813,0.396,175707,0.527,0,C#,0.361,-9.258,Major,0.306,78.848,04-Apr,0.167,Hip-Hop
73000,Gunna,Dodge The Hate,0c7iF5fSBYxCuwsAv2z4iI,50,0.053,0.878,-1,0.303,0.00462,C,0.132,-11.483,Minor,0.271,135.965,04-Apr,0.274,Hip-Hop
163126,2 Chainz,OK BITCH,74wCQK7J7aro3XkY0tvRu2,49,0.138,0.85,191787,0.559,0,A,0.216,-7.531,Major,0.435,149.964,04-Apr,0.562,Hip-Hop
129028,Saba,Church / Liquor Store,1ANFPUhTG8mmYbJeVhyczP,50,0.245,0.661,244482,0.508,0,C#,0.148,-6.097,Major,0.536,86.052,04-Apr,0.747,Hip-Hop
158252,Waka Flocka Flame,"Frosted Leaf (feat. DJ Whoo Kid, Tony Yayo & Watch The Duck)",5JJqEJRYd8hBhR7z3IFVgx,19,0.349,0.488,-1,0.48,0.00167,F,0.103,-16.684,Minor,0.291,108.732,04-Apr,0.523,Hip-Hop
127311,2 LIVE CREW,We Want Some P--sy,2MQDrjY4ctqsJGW6onC0AK,53,0.293,0.916,169000,0.519,0,D,0.379,-12.409,Minor,0.077,125.137,04-Apr,0.761,Hip-Hop
118688,"Tyler, The Creator",Where This Flower Blooms,79adXCFDWnIaT1O2ZJ7P6f,69,0.71,0.686,-1,0.429,3.41E-06,G#,0.166,-10.402,Minor,0.15,?,04-Apr,0.27,Hip-Hop
77166,empty_field,Front & Center,6V6AL9nYlVlBayrqEfOoUn,56,0.0111,0.629,-1,0.655,0,C#,0.818,-8.212,Major,0.355,106.319,04-Apr,0.546,Hip-Hop
75793,Tory Lanez,Traphouse,56xzyK1pLQ1Lw1AVcCM97r,58,0.347,0.684,256133,0.275,3.96E-05,C,0.0706,-14.955,Minor,0.0513,?,04-Apr,0.512,Hip-Hop
155147,Xzibit,X,2rLqQfN9H4eykUNU5R220l,53,0.0795,0.936,255640,0.678,0,E,0.0838,-3.012,Minor,0.21,96.911,04-Apr,0.822,Hip-Hop
124626,Drake,A Night Off (feat. Lloyd),42ds7a08Lhb5Dq5bCOZGSa,67,0.374,0.611,193963,0.508,3.87E-06,B,0.168,-5.573,Minor,0.0741,103.612,04-Apr,0.368,Hip-Hop
118455,Jidenna,Little Bit More,329BtlzSpIytv7Gaf6AYZP,51,0.0308,0.722,206040,0.728,2.07E-05,B,0.1,-4.999,Major,0.0388,104.994,04-Apr,0.654,Hip-Hop
29019,Shy Glizzy,Take Me Away,1piLu6VDrRyYvSaZH8wLoh,51,0.0145,0.853,192151,0.568,0,G#,0.0931,-8.743,Major,0.247,140.064,04-Apr,0.475,Hip-Hop
49198,empty_field,Erbody But Me,0RWDbR1CJD4NKRxSQQyu8s,62,0.0274,0.823,197053,0.705,0,A#,0.0919,-4.73,Minor,0.282,186.12,04-Apr,0.836,Hip-Hop
209981,Croosh,Zeus,2vSRhHiMYXeBKGoK7uNeMq,54,0.413,0.889,150622,0.324,0,F,0.09,-7.55,Minor,0.0468,110.041,04-Apr,0.577,Hip-Hop
191616,Yella Beezy,Favors,4Mx9vt5K7qVKhiaMoxK8Fz,52,0.0664,0.529,255600,0.642,0,F,0.187,-8.309,Minor,0.403,?,04-Apr,0.607,Hip-Hop
203219,empty_field,Metaphysical,0ENnynLqv4Ku8BNAXXZzBm,55,0.00177,0.709,186015,0.644,0.000658,C#,0.196,-6.062,Major,0.172,92.972,04-Apr,0.55,Hip-Hop
169019,Logic,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",5pQtfVIaQvINzl0XIGKNrC,69,0.146,0.703,487960,0.807,0,C#,0.379,-4.936,Major,0.315,90.933,04-Apr,0.768,Hip-Hop
121361,Jay Rock,ES Tales,11aeEmaH7e5SzHs9NrhGJO,50,0.188,0.697,210800,0.783,0,A#,0.127,-5.932,Minor,0.408,81.013,04-Apr,0.537,Hip-Hop
184017,empty_field,Ghetto Symphony,5UwQOhaobmeEBrJjxQ6rga,60,0.288,0.499,237733,0.921,0,F#,0.482,-3.373,Major,0.435,150.505,04-Apr,0.497,Hip-Hop
153771,A$AP Rocky,Holy Ghost,4KNWvdPnjHBBJCAw1FLVe5,59,0.127,0.545,191200,0.779,0,A#,0.349,-6.513,Minor,0.19,?,04-Apr,0.325,Hip-Hop
41822,Dave East,Paranoia,0zO8ctW0UiuOefR87OeJOZ,50,0.00598,0.801,186947,0.751,0,G#,0.223,-4.753,Major,0.317,120.019,04-Apr,0.598,Hip-Hop
22872,empty_field,Purple Swag,3B54sVLJ402zGa6Xm4YGNe,59,0.0457,0.611,-1,0.571,0,D,0.127,-8.833,Major,0.167,115.01,04-Apr,0.35,Hip-Hop
80857,YG,TOO COCKY,3Kgycp43ACNRDY3X9KTd9j,64,0.0137,0.925,172773,0.354,0,F,0.334,-8.163,Major,0.13,100.026,04-Apr,0.405,Hip-Hop
187908,empty_field,Exactly,3pt4BDnaMo2vznoVSv7b2y,52,0.000686,0.77,119084,0.633,0,C#,0.158,-8.404,Major,0.279,?,04-Apr,0.534,Hip-Hop
170963,Lil Peep,Save That Shit,4NpDZPwSXmL0cCTaJuVrCw,81,0.0262,0.534,-1,0.583,0,D,0.421,-8.672,Major,0.0288,105.997,04-Apr,0.145,Hip-Hop
203279,Young Dolph,Kush on the Yacht,3JpSRfpiAXLPpJXoMKabAv,53,0.0246,0.778,220453,0.653,0,A,0.139,-5.749,Major,0.0703,?,04-Apr,0.345,Hip-Hop
168258,empty_field,What's Free (feat. Rick Ross & Jay Z),3Qig3auHwFlgO00p5QM6oJ,74,0.000322,0.511,362839,0.718,0,B,0.111,-6.293,Minor,0.404,166.42,04-Apr,0.267,Hip-Hop
188270,Nicky Jam,With You Tonight (Hasta El Amanecer),0JSinz03ZGQxKtCH3yBg6W,55,0.317,0.781,208973,0.588,0,F#,0.0983,-5.348,Minor,0.0386,?,04-Apr,0.564,Hip-Hop
